Entry ID,Level,Topic,Learning Outcome,Instructional Step,Narration Script,Visual Prompt,Keywords,Pedagogical_Notes,Technical_Prompt_Enhancement,AI_Model_Config,Style_Reference,Validation_Criteria,Luganda_Narration,Swahili_Narration,Audio_Emotion_Cue,Quiz_Question,Quiz_Options,Correct_Answer,Interactive_Element,Bloom_Taxonomy_Level,File_Naming_Convention,Asset_Size_Limit,Compression_Setting,Offline_Compatibility,QA_Checkpoint,Cultural_Review_Status
BIO-S4-T11.2-003,Senior 4,Variation & Selection,"c) understand the concept of natural selection",3. Natural Selection,"Natural selection is the process where organisms that are better adapted to their environment are more likely to survive and reproduce.","The classic example of peppered moths. One panel shows a light-colored moth camouflaged on a light tree, while a dark moth is easily seen by a bird. The next panel shows the opposite on a dark, soot-covered tree.",natural selection;evolution;adaptation;survival of the fittest,"Uses the standard, universally recognized example of peppered moths to explain the core mechanism of natural selection in a clear, visual narrative.","Add: camouflage highlights, bird predator","Diffusion panels, guidance=7.5, steps=40","peppered moth panels","CLIP adaptation survival >0.85","Natural selection ni process organisms better adapted environment likely survive reproduce.","Uchaguzi wa asili ni mchakato ambapo viumbe vinavyofaa vizuri zaidi katika mazingira yao vina uwezekano mkubwa zaidi kuishi na kuzaliana.","narrative","Natural selection favors?","A) Weak B) Adapted C) Random D) Large","B","panel switch, quiz","Understanding","BIO-S4-T11.2-003_img.png","512x512","JPEG 80% quality","Yes","Mechanism example review","Approved - Classic"
BIO-S4-T11.2-004,Senior 4,Variation & Selection,"d) understand the use of artificial selection",4. Artificial Selection,"Artificial selection, or selective breeding, is when humans choose organisms with desirable traits to breed together, to improve crops or livestock.","An image of a farmer standing between a normal-sized local chicken and a much larger, meatier chicken that is the result of selective breeding.",artificial selection;selective breeding;agriculture;livestock;crops,"Contrasts natural selection with artificial selection, showing how human intervention directs the process for agricultural benefit.","Add: size contrast, farmer central","Stable Diffusion contrast, guidance=8.0, steps=50","chicken breeding illustration","SAM trait improvement >0.9","Artificial selection selective breeding humans choose desirable traits breed improve crops livestock.","Uchaguzi bandia, au ufugaji wa kuchagua, ni wakati binadamu huchagua viumbe wenye sifa zinazotakiwa kuzaliana pamoja, kuboresha mazao au mifugo.","intervention","Artificial for?","A) Wild B) Improve crops C) Hide D) Reduce","B","contrast zoom, quiz","Understanding","BIO-S4-T11.2-004_img.png","512x512","JPEG 80% quality","Yes","Contrast human review","Approved - Livestock"
BIO-S4-T12.1-001,Senior 4,Ecology,"a, b) know the meaning of ecology, community, habitat, ecosystem",1. What is Ecology?,"Ecology is the study of how living organisms interact with each other and with their non-living environment.","A wide landscape shot of Murchison Falls National Park, showing elephants (living organisms) drinking from the Nile River (non-living environment) with acacia trees and grasslands around them.",ecology;ecosystem;interaction;environment;Murchison Falls,"Defines ecology using a holistic and iconic Ugandan ecosystem, immediately showing the interplay between living (biotic) and non-living (abiotic) factors.","Add: biotic/abiotic labels, wide view","Diffusion landscape, guidance=7.5, steps=45","park ecosystem photo","CLIP interplay >0.85","Ecology ni study living organisms interact each other non-living environment.","Ekolojia ni kusoma jinsi viumbe hai vinavyoshirikiana na kila mmoja na mazingira yao yasiyo hai.","holistic","Ecology studies?","A) Rocks only B) Organism interactions C) Cars D) Buildings","B","label overlay, quiz","Remembering","BIO-S4-T12.1-001_img.png","512x512","JPEG 80% quality","Yes","Definition iconic review","Approved - Ugandan park"
BIO-S4-T12.2-001,Senior 4,Food Chains & Webs,"a) understand feeding relationships",2. Food Chains,"A food chain shows how energy is transferred when one organism eats another. It always starts with a producer, usually a plant.","A simple food chain from a Ugandan savanna: ""Grass -> Zebra -> Lion"". Arrows point in the direction of energy flow. Each organism is labeled 'Producer', 'Primary Consumer', 'Secondary Consumer'.",food chain;energy flow;producer;consumer,"Introduces the fundamental concept of energy flow in an ecosystem with a simple, linear food chain and introduces trophic levels.","Add: energy arrows, level labels","ControlNet chain, guidance=7.0, steps=35","simple savanna chain diagram","SAM flow direction >0.9","Food chain shows energy transfer organism eats another. Starts producer plant.","Mnyororo wa chakula unaonyesha jinsi nishati inavyohamishwa wakati kiumbe kimoja kinapomwa na kingine. Daima inaanza na producer, kawaida mmea.","fundamental","Chain starts with?","A) Lion B) Producer C) Zebra D) End","B","arrow follow, quiz","Understanding","BIO-S4-T12.2-001_img.png","512x512","JPEG 80% quality","Yes","Flow intro review","Approved - Savanna"
BIO-S4-T12.2-002,Senior 4,Food Chains & Webs,"a) understand feeding relationships",3. Food Webs,"In an ecosystem, many food chains are interconnected, forming a complex food web.","A food web diagram for a Ugandan savanna. It shows grass being eaten by zebras, grasshoppers, and antelopes. The grasshoppers are eaten by birds, the zebras by lions, and the antelopes by leopards, showing multiple connections.",food web;ecosystem;interconnected;savanna,"Advances from a simple chain to a more realistic food web, demonstrating the complex and interconnected nature of feeding relationships in an ecosystem.","Add: multiple arrows, connection nodes","Diffusion web, guidance=8.0, steps=50","complex savanna web diagram","CLIP interconnections >0.85","Mu ecosystem, many food chains interconnected forming complex web.","Katika ikolojia, mnyororo mingi wa chakula huunganishwa, kuunda web ngumu ya chakula.","advancing","Web is?","A) Single chain B) Interconnected chains C) Empty D) Linear","B","connection trace, quiz","Analyzing","BIO-S4-T12.2-002_img.png","512x512","JPEG 80% quality","Yes","Complexity demo review","Approved"
BIO-S4-T12.3-001,Senior 4,Associations,"a, b, c) understand competition, predator-prey, and symbiosis",4. Community Interactions: Competition,"Competition happens when two or more organisms need the same limited resource, like food or water.","An image of two male Uganda Kobs locking horns, competing for territory or mates.",competition;resources;interaction;Uganda Kob,"Uses a dynamic and specific local example (Uganda Kob) to illustrate intraspecific competition in a clear and memorable way.","Add: horn lock detail, resource icon","Stable Diffusion dynamic, guidance=7.5, steps=40","kob competition photo","SAM competition dynamic >0.8","Competition happens two organisms need same limited resource food water.","Shindano hutokea wakati viumbe viwili au zaidi vinahitaji rasilimali moja iliyopungua, kama chakula au maji.","dynamic","Competition for?","A) Unlimited B) Limited resource C) Air D) Space only","B","lock zoom, quiz","Understanding","BIO-S4-T12.3-001_img.png","512x512","JPEG 80% quality","Yes","Local example review","Approved - Uganda Kob"
BIO-S4-T12.3-002,Senior 4,Associations,"a, b, c) understand competition, predator-prey, and symbiosis",5. Community Interactions: Predator-Prey,"A predator is an animal that hunts and eats another animal, called the prey. This relationship helps control population sizes.","A dramatic but natural photograph of a leopard (predator) chasing an impala (prey) in a savanna environment.",predator;prey;population control;leopard;impala,"Visually defines the predator-prey relationship with a classic savanna interaction, a key dynamic in many ecosystems.","Add: chase motion, control note","ControlNet chase, guidance=7.0, steps=35","predator-prey chase photo","CLIP dynamic relationship","Predator ni animal hunts eats another prey. Relationship controls population.","Mchungaji ni mnyama anayewinda na kula mnyama mwingine, anayeitwa mawindo. Uhusiano huu husaidia kudhibiti idadi ya watu.","defining","Predator eats?","A) Plants B) Prey C) Rocks D) Water","B","chase play, quiz","Applying","BIO-S4-T12.3-002_img.png","512x512","JPEG 80% quality","Yes","Dynamic key review","Approved - Savanna"
BIO-S4-T12.3-003,Senior 4,Associations,"a, b, c) understand competition, predator-prey, and symbiosis",6. Community Interactions: Mutualism,"Mutualism is a relationship where both organisms benefit. For example, bees get nectar from flowers, and in return, they help the flowers with pollination.","A close-up shot of a bee on a flower, covered in yellow pollen. Both bee and flower appear vibrant and healthy.",mutualism;symbiosis;benefit;bee;pollination,"Provides a clear and positive example of a symbiotic relationship where both parties benefit, a fundamental ecological concept.","Add: pollen dust, health glow","Diffusion close-up, guidance=8.0, steps=45","bee-flower mutualism photo","SAM benefit visualization >0.85","Mutualism ni relationship both organisms benefit. Bees nectar flowers, return help pollination.","Mutualism ni uhusiano ambapo viumbe vyote viwili vinanufaika. Nyuki hupata nekta kutoka maua, na kwa kurudi, huwasaidia maua na uchafuzi.","positive","Mutualism both?","A) Lose B) Benefit C) One wins D) Neutral","B","dust show, quiz","Understanding","BIO-S4-T12.3-003_img.png","512x512","JPEG 80% quality","Yes","Symbiotic example review","Approved"
BIO-S4-T12.3-004,Senior 4,Associations,"d) recognise the role of parasites",7. Community Interactions: Parasitism,"Parasitism is when one organism, the parasite, lives on or in another, the host, and causes it harm. Ticks on a cow are an example.","A close-up photograph showing several ticks attached to the ear of an Ankole cow. The cow looks irritated.",parasitism;parasite;host;harm;tick;cow,"Uses a common and easily observable example of parasitism in an agricultural context, linking ecology to animal health.","Add: attachment detail, irritation expression","Stable Diffusion close-up, guidance=7.5, steps=40","tick-cow parasitism photo","CLIP harm indication","Parasitism ni one organism parasite lives host causes harm. Ticks cow example.","Parasitism ni wakati kiumbe kimoja, parasite, anaishi juu au ndani ya mwingine, mwenyeji, na kusababishia madhara. Kupe kwenye ng'ombe ni mfano.","observable","Parasite causes?","A) Help B) Harm to host C) Nothing D) Growth","B","attach zoom, quiz","Recognizing","BIO-S4-T12.3-004_img.png","512x512","JPEG 80% quality","Yes","Context link review","Approved - Livestock health"
BIO-S4-T12.4-001,Senior 4,Humans & Environment,"a, b, c) understand sustainability and natural resources",8. Humans and the Environment,"Humans must use natural resources wisely to ensure they are available for future generations. This is called sustainability.","A split image. The left shows deforestation with trees cut down and barren land. The right shows a community tree-planting project in Uganda, with young people planting new seedlings. The right side is labeled 'Sustainable'.",sustainability;conservation;natural resources;deforestation;afforestation,"Concludes the curriculum by addressing the critical topic of human environmental impact, contrasting a destructive practice (deforestation) with a constructive, sustainable solution (afforestation).","Add: contrast labels, youth action","Diffusion split, guidance=8.0, steps=50","deforestation vs afforestation illustration","CLIP sustainability contrast >0.9","Humans bagala use natural resources wisely ensure available future generations. Called sustainability.","Binadamu lazima watumie rasilimali asilia kwa busara ili kuhakikisha zinapatikana kwa vizazi vijavyo. Hii inaitwa uendelevu.","concluding","Sustainability means?","A) Waste B) Wise use C) Ignore D) Cut all","B","split compare, quiz","Understanding","BIO-S4-T12.4-001_img.png","512x512","JPEG 80% quality","Yes","Impact conclusion review","Approved - Youth project"
